1318|Giọt Lệ Đài Trang|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/giot-le-dai-trang-vu-hoang.QVuetze3dj2m.html|Châu Kỳ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1319|Đêm Buồn Phố Thị (Liveshow Thương Quá Việt Nam)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/dem-buon-pho-thi-liveshow-thuong-qua-viet-nam-ngoc-han-ft-an-thien-vy.5b1nJTcGMaxp.html|Ngọc Sơn|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1320|Con Đò Lỡ Hẹn (Liveshow Thương Quá Việt Nam)|Ân Thiên Vỹ|https://www.nhaccuatui.com/bai-hat/con-do-lo-hen-liveshow-thuong-qua-viet-nam-an-thien-vy-ft-minh-minh.e0PR8l4NEdoX.html|Phạm Hòa Khánh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1321|Tình Ấm Chiều Quê (Liveshow Thương Quá Việt Nam 6)|Khưu Huy Vũ|https://www.nhaccuatui.com/bai-hat/tinh-am-chieu-que-liveshow-thuong-qua-viet-nam-6-khuu-huy-vu-ft-duong-hong-loan.M12dH4QyADbf.html|Nguyễn Ngọc Thiện|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1322|Tình Yêu Đâu Phải Trò Đùa|Tina Ngọc Nữ|https://www.nhaccuatui.com/bai-hat/tinh-yeu-dau-phai-tro-dua-tina-ngoc-nu.sWKBZayrPSaf.html|Nguyễn Hoàng Nam|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1323|Lk Vì Nghèo|Tuấn Quang|https://www.nhaccuatui.com/bai-hat/lk-vi-ngheo-tuan-quang-ft-master.9Pj2dHBY2JwH.html|Tuấn Quang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1324|Đám Cưới Người Ta|Phương Thủy|https://www.nhaccuatui.com/bai-hat/dam-cuoi-nguoi-ta-phuong-thuy-ft-tuan-quang.cBVPDcLjPu3I.html|Vinh Sử|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1325|Quảng Ngãi Khúc Ân Tình|Kim Hiền|https://www.nhaccuatui.com/bai-hat/quang-ngai-khuc-an-tinh-kim-hien.1wTPXJX3Dl3p.html|Phạm Thanh Liêm|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1326|Nếu Còn Yêu Nhau|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/neu-con-yeu-nhau-vu-hoang-ft-thach-thao.aMyFz0rHyzGQ.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1327|Anh Có Về Quảng Trị Với Em Không|Lê Thu Uyên|https://www.nhaccuatui.com/bai-hat/anh-co-ve-quang-tri-voi-em-khong-le-thu-uyen.xLNfTPftTw1A.html|Nguyễn Chí Quyết, Việt Nga, Phú Quang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1328|Xin Còn Gọi Tên Nhau|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/xin-con-goi-ten-nhau-vu-hoang.ldiZO5MVjoFl.html|Trường Sa|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1329|Rừng Chưa Thay Lá|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/rung-chua-thay-la-vu-hoang-ft-thach-thao.k6LWtMEC67gq.html|Huỳnh Anh, Huỳnh Ngọc Ẩn|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1330|Bội Bạc (Liveshow Ân Thiên Vỹ)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/boi-bac-liveshow-an-thien-vy-ngoc-han-ft-an-thien-vy.qpVPUe77gaEM.html|Thanh Sơn|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1331|Đồng Tiền Vạn Năng|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/dong-tien-van-nang-vu-hoang.0cwrXzLYzq8p.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1332|Cuộc Đời Sương Gió|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/cuoc-doi-suong-gio-vu-hoang.yQmpXbvtfu0n.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1333|Bài Ca Tình Nhớ|Đàm Vĩnh Hưng|https://www.nhaccuatui.com/bai-hat/bai-ca-tinh-nho-dam-vinh-hung.H7zjiOflbQOr.html|Jean Francois, Anh Tú|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1334|Xa Người Mình Yêu|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/xa-nguoi-minh-yeu-vu-hoang.DDr05NjwueHd.html|Vinh Sử|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1335|Gửi Cho Anh|Cao Hoàng|https://www.nhaccuatui.com/bai-hat/gui-cho-anh-cao-hoang.RHrWcmUaRYGU.html|Cao Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1336|Đám Cưới Người Ta|Phương Thủy|https://www.nhaccuatui.com/bai-hat/dam-cuoi-nguoi-ta-phuong-thuy-ft-tuan-quang-ft-master.wwtsZ3AenuhW.html|Vinh Sử|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1337|Dĩ Vãng Thương Đau (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/di-vang-thuong-dau-2021-vu-hoang.6MZmgmxqBx52.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1338|Hương Tình Yêu (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/huong-tinh-yeu-2021-vu-hoang.bah1zjv0LWP9.html|Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1339|Khoảng Lặng Trong Anh|Sang Trí|https://www.nhaccuatui.com/bai-hat/khoang-lang-trong-anh-sang-tri.qtHNLh0aV59M.html|Sang Trí|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1340|Tình Phai|Lâm Thúy Vân|https://www.nhaccuatui.com/bai-hat/tinh-phai-lam-thuy-van.SC16Z7D3HuWJ.html|Nguyễn Ngọc Tài|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1341|Ru Em Giấc Ngủ Đầu Đời|Cao Hoàng|https://www.nhaccuatui.com/bai-hat/ru-em-giac-ngu-dau-doi-cao-hoang.sAfhm3sm4rLU.html|Cao Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1342|Lan Và Điêp 4|Tuấn Quang|https://www.nhaccuatui.com/bai-hat/lan-va-diep-4-tuan-quang-ft-master.xSUl1nzN9rpG.html|Hamlet Trương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1343|LK Anh Về Với Em - Nhật Ký Của Hai Đứa Mình -Tình Nghĩa Đôi Ta Chỉ Thế Thôi (Liveshow Thương Quá Việt Nam 4)|Khưu Huy Vũ|https://www.nhaccuatui.com/bai-hat/lk-anh-ve-voi-em-nhat-ky-cua-hai-dua-minh-tinh-nghia-doi-ta-chi-the-thoi-liveshow-thuong-qua-viet-nam-4-khuu-huy-vu-ft-ha-my-ft-an-thien-vy.HzOtcW8RjspG.html|Trần Thiện Thanh, Anh Bằng, Trúc Ly, Lam Phương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1344|Trách Người Trong Mộng (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/trach-nguoi-trong-mong-2021-vu-hoang-ft-thach-thao.QkvemDluuqRP.html|Vinh Sử|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1345|Hoa Nở Về Đêm|Phương Dung|https://www.nhaccuatui.com/bai-hat/hoa-no-ve-dem-phuong-dung-ft-lan-anh.9XdtkdkccLP3.html|Mạnh Phát|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1346|Xin Gọi Nhau Là Cố Nhân (Liveshow Thương Quá Việt Nam)|Ân Thiên Vỹ|https://www.nhaccuatui.com/bai-hat/xin-goi-nhau-la-co-nhan-liveshow-thuong-qua-viet-nam-an-thien-vy-ft-mai-le-quyen.IkpX9E8EgFVi.html|Song Ngọc|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1347|Vì Trong Nghịch Cảnh (Liveshow Ân Thiên Vỹ)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/vi-trong-nghich-canh-liveshow-an-thien-vy-ngoc-han-ft-an-thien-vy.Ufj0TUwLaEUz.html|Hoài Nam|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1348|Máu Nhuộm Sân Chùa 2|Hồng Nhung|https://www.nhaccuatui.com/bai-hat/mau-nhuom-san-chua-2-hong-nhung-ft-an-thien-vy.o7Zz89Fp2Hiw.html|Yên Lang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1349|Tình Yêu Ta Trao Nhau|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/tinh-yeu-ta-trao-nhau-vu-hoang-ft-thach-thao.pVE5p6aWQNQ2.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1350|Một Mình Thôi|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/mot-minh-thoi-vu-hoang-ft-thach-thao.RhgeSNUX9AEQ.html|Anh Việt Thu|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1351|Xa Cuộc Tình Xưa|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/xa-cuoc-tinh-xua-vu-hoang.LgElmJDL8KFh.html|Đài Phương Trang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1352|Vui Trong Ngày Cưới (Liveshow Thương Quá Việt Nam)|Hồng Phượng|https://www.nhaccuatui.com/bai-hat/vui-trong-ngay-cuoi-liveshow-thuong-qua-viet-nam-hong-phuong-ft-an-thien-vy.iwwJVKyFLdUV.html|Lê Minh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1353|Đêm Tóc Rối (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/dem-toc-roi-2021-vu-hoang-ft-thach-thao.QTe1xYoCecJG.html|Hàn Châu|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1354|Nửa Đêm Ngoài Phố|Tuấn Quang|https://www.nhaccuatui.com/bai-hat/nua-dem-ngoai-pho-tuan-quang-ft-master.s0HWILQtPUh8.html|Trúc Phương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1355|Ngậm Ngùi|Tuấn Quang|https://www.nhaccuatui.com/bai-hat/ngam-ngui-tuan-quang-ft-master.1sKo6OCS7vlS.html|Tuấn Quang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1356|Đính Ước|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/dinh-uoc-vu-hoang-ft-thach-thao.EZfRUD99dUk5.html|Giao Tiên|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1357|Trở Về|Khánh Trang|https://www.nhaccuatui.com/bai-hat/tro-ve-khanh-trang.nO0IlNK5NBXT.html|Khánh Trang, Lê Văn Hỷ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1358|Đoạn Tuyệt (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/doan-tuyet-2021-vu-hoang.N7MGj7RBDfr3.html|Thái Thịnh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1359|Mẹ Con Đã Về|Lê Anh|https://www.nhaccuatui.com/bai-hat/me-con-da-ve-le-anh.9w3rOzcHDbqt.html|Y Vân|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1360|Nhớ Người Yêu|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/nho-nguoi-yeu-vu-hoang-ft-thach-thao.b1F1ghSH4iat.html|Hoàng Hoa, Thảo Trang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1361|Ai Khổ Vì Ai|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/ai-kho-vi-ai-vu-hoang-ft-thach-thao.JzJtFRR4fKdC.html|Thương Linh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1362|Chuyện Phim Buồn (Sad Movies) (Live Version)|Đàm Vĩnh Hưng|https://www.nhaccuatui.com/bai-hat/chuyen-phim-buon-sad-movies-live-version-dam-vinh-hung.gCOdoKenxmCv.html|Vũ Xuân Hùng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1363|Mưa Bụi 1 (Liveshow Thương Quá Việt Nam)|Ân Thiên Vỹ|https://www.nhaccuatui.com/bai-hat/mua-bui-1-liveshow-thuong-qua-viet-nam-an-thien-vy-ft-luu-anh-loan.8PTCbNBNLxfi.html|Vinh Sử|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1364|Tình Yêu Đơn Phương|Tina Ngọc Nữ|https://www.nhaccuatui.com/bai-hat/tinh-yeu-don-phuong-tina-ngoc-nu.2nLnmIPLUgAf.html|Hàn Sinh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1365|LK Người Thương Kẻ Nhớ - Sao Lòng Còn Thương (Liveshow Thương Quá Việt Nam 8)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/lk-nguoi-thuong-ke-nho-sao-long-con-thuong-liveshow-thuong-qua-viet-nam-8-ngoc-han-ft-an-thien-vy.LxCvGToRMDvS.html|Hàn Châu|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1366|Người Mang Tâm Sự (Liveshow Thương Quá Việt Nam 6)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/nguoi-mang-tam-su-liveshow-thuong-qua-viet-nam-6-ngoc-han-ft-an-thien-vy.FhR8FTSNrZYb.html|Như Phy|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1367|Lại Nhớ Người Yêu|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/lai-nho-nguoi-yeu-vu-hoang-ft-thach-thao.Xjjwj3klQudP.html|Giao Tiên|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1368|Dìu Nhau Về Bến Mơ|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/diu-nhau-ve-ben-mo-vu-hoang-ft-thach-thao.QzXkHUy6yAGW.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1369|Ru Lại Câu Hò (Liveshow Thương Quá Việt Nam)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/ru-lai-cau-ho-liveshow-thuong-qua-viet-nam-ngoc-han-ft-an-thien-vy.QfA6g2tOnZFq.html|Vũ Quốc Việt|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1370|LK Bạc Trắng Lửa Hồng - Anh Hãy Về Đi (Liveshow Thương Quá Việt Nam 9)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/lk-bac-trang-lua-hong-anh-hay-ve-di-liveshow-thuong-qua-viet-nam-9-ngoc-han-ft-an-thien-vy.mj0wnZRpHCJl.html|Thy Linh, Ngân Trang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1371|Căn Nhà Dĩ Vãng (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/can-nha-di-vang-2021-vu-hoang-ft-thach-thao.opUGojOqtYtP.html|Đài Phương Trang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1372|Thói Đời|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/thoi-doi-vu-hoang.P7jNdU5M4o3Q.html|Trúc Phương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1373|Phận Bạc|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/phan-bac-vu-hoang-ft-thach-thao.45uJeFSsRV22.html|Doãn Bình|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1374|Tàn Một Giấc Mơ|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/tan-mot-giac-mo-vu-hoang.klfl1Jxd54Jm.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1375|Đường Về Hai Thôn|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/duong-ve-hai-thon-vu-hoang-ft-thach-thao.mzSgs9AQWMjn.html|Phạm Thế Mỹ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1376|Đập Vỡ Cây Đàn|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/dap-vo-cay-dan-vu-hoang.7jGymbZH95jR.html|Hoa Linh Bảo|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1377|Xin Một Lần Yêu|Hoàng Trung|https://www.nhaccuatui.com/bai-hat/xin-mot-lan-yeu-hoang-trung.7TOcriUI15IM.html|Cao Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1378|Tình Kỹ Nữ (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/tinh-ky-nu-2021-vu-hoang.x47Xeqbkhyfe.html|Nhật Ngân, Duy Trung|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1379|Học Trò "Hâm"|Bích Ngọc (Tân Cổ)|https://www.nhaccuatui.com/bai-hat/hoc-tro-ham-bich-ngoc-tan-co.wMOhaXNAU118.html|Phạm Thanh Liêm|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1380|Để Nhớ Một Người|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/de-nho-mot-nguoi-vu-hoang-ft-thach-thao.Pwwctt5WYuX8.html|Song Ngọc|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1381|Chuyện Tình Hoa Cát Đằng (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/chuyen-tinh-hoa-cat-dang-2021-vu-hoang-ft-thach-thao.P5f9BOYMaiG2.html|Hà Phương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1382|Ngủ Đi Em|Nguyễn Hoàng Nam|https://www.nhaccuatui.com/bai-hat/ngu-di-em-nguyen-hoang-nam.Mtq8fWNij35R.html|Vũ Khái Hưng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1383|Hai Vì Sao Lạc|Tina Ngọc Nữ|https://www.nhaccuatui.com/bai-hat/hai-vi-sao-lac-tina-ngoc-nu.QCOtpgnhwXJo.html|Anh Việt Thu|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1384|Huyền Thoại Một Chiều Mưa (Liveshow Thương Quá Việt Nam)|Ân Thiên Vỹ|https://www.nhaccuatui.com/bai-hat/huyen-thoai-mot-chieu-mua-liveshow-thuong-qua-viet-nam-an-thien-vy-ft-duong-hong-loan.hSUlUGpmVBZW.html|Nguyễn Vũ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1385|Hoa Nở Về Đêm (Liveshow Thương Quá Việt Nam)|Phương Dung|https://www.nhaccuatui.com/bai-hat/hoa-no-ve-dem-liveshow-thuong-qua-viet-nam-phuong-dung-ft-lan-anh.Ilbpl7xC97Eg.html|Mạnh Phát|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1386|LK Người Mang Tâm Sự - Anh Hãy Về Đi (Liveshow Ân Thiên Vỹ)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/lk-nguoi-mang-tam-su-anh-hay-ve-di-liveshow-an-thien-vy-ngoc-han-ft-an-thien-vy.MtnvPmitlDRf.html|Như Phy, Ngân Trang, Sang Đông|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1387|Tình Tan Vỡ Mộng (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/tinh-tan-vo-mong-2021-vu-hoang.hX9OzO6HnqKR.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1388|Từng Đêm Anh Vẫn Chờ (Liveshow Thương Quá Việt Nam)|Phương Dung|https://www.nhaccuatui.com/bai-hat/tung-dem-anh-van-cho-liveshow-thuong-qua-viet-nam-phuong-dung-ft-an-thien-vy.g0J2K0s7IYyK.html|Hoàng Y Vũ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1389|Lk Mẹ|Huỳnh Nhật Huy|https://www.nhaccuatui.com/bai-hat/lk-me-huynh-nhat-huy-ft-tuan-quang.4XoOG0sRH78e.html|Tuấn Quang, Lâm Hùng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1390|Một Lần Dang Dở|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/mot-lan-dang-do-vu-hoang-ft-thach-thao.jpYoGvJthE89.html|Trần Thiện Thanh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1391|Tình Ca Trên Lúa (Liveshow Thương Quá Việt Nam)|Ngọc Hân|https://www.nhaccuatui.com/bai-hat/tinh-ca-tren-lua-liveshow-thuong-qua-viet-nam-ngoc-han-ft-an-thien-vy.y6MJGuw8SK1c.html|Hoàng Thi Thơ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1392|Qua Xóm Nhỏ|Thùy Trang|https://www.nhaccuatui.com/bai-hat/qua-xom-nho-thuy-trang.gKDyMnHLVBto.html|Mạnh Phát|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1393|Trích Đoạn Xin Một Lần  Yêu Nhau (Liveshow Thương Quá Việt Nam)|Hồng Nhung|https://www.nhaccuatui.com/bai-hat/trich-doan-xin-mot-lan-yeu-nhau-liveshow-thuong-qua-viet-nam-hong-nhung-ft-an-thien-vy.mxBCPnjXpVfv.html|Yên Lang, Âu Thiên Vũ|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1394|Có Lẽ Nào|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/co-le-nao-vu-hoang.2jr3BVcGcSiq.html|Minh Thu, Nguyễn Hùng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1395|Ngày Xưa Anh Nói|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/ngay-xua-anh-noi-vu-hoang-ft-thach-thao.NtmOISF63OV4.html|Thục Đặng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1396|Về Đâu Mái Tóc Người Thương|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/ve-dau-mai-toc-nguoi-thuong-vu-hoang.Yq3yhoGALCqO.html|Hoài Linh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1397|Ca Cảnh Chuyện Tình  Lan Và Điệp (Liveshow Thương Quá Việt Nam)|Trọng Hữu (NSƯT)|https://www.nhaccuatui.com/bai-hat/ca-canh-chuyen-tinh-lan-va-diep-liveshow-thuong-qua-viet-nam-trong-huu-nsut-ft-phuong-hang-ft-luu-anh-loan-ft-an-thien-vy.E7xdyvtdEB6l.html|Mạc Phong Linh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1398|Thà Chưa Gặp Gỡ (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/tha-chua-gap-go-2021-vu-hoang-ft-thach-thao.kZeYalezIRfI.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1399|Nỗi Lòng Mẹ Và Con|Tuấn Quang|https://www.nhaccuatui.com/bai-hat/noi-long-me-va-con-tuan-quang-ft-master.tfCxVBpEKu99.html|Tuấn Quang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1400|Sau Lần Hẹn Cuối (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/sau-lan-hen-cuoi-2021-vu-hoang-ft-thach-thao.WBsLxdzngfRj.html|Hoài Nam|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1401|Nỗi Buồn Đêm Đông|Tina Ngọc Nữ|https://www.nhaccuatui.com/bai-hat/noi-buon-dem-dong-tina-ngoc-nu.cwJg7Tlh1eP9.html|Anh Minh|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1402|Ta Là Gì Của Nhau|Cao Hoàng|https://www.nhaccuatui.com/bai-hat/ta-la-gi-cua-nhau-cao-hoang-ft-thanh-hoai.Ow63iHWDhmga.html|Cao Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1403|Hưng Yên Quê Tôi Đó|Châu Gia Chuyển|https://www.nhaccuatui.com/bai-hat/hung-yen-que-toi-do-chau-gia-chuyen.CP0VxI9yWffR.html|Châu Gia Chuyển|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1404|Số Phận Đời Em (2021)|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/so-phan-doi-em-2021-vu-hoang.M9i5CbuhudJZ.html|Tô Vũ Hoàng|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1405|Khuya Nay Anh Đi Rồi (Liveshow Thương Quá Việt Nam)|Lâm Chí Khanh|https://www.nhaccuatui.com/bai-hat/khuya-nay-anh-di-roi-liveshow-thuong-qua-viet-nam-lam-chi-khanh-ft-an-thien-vy.2fFLGekD7zEM.html|Châu Kỳ, Hồ Đình Phương|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1406|Người Yêu Cô Đơn|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/nguoi-yeu-co-don-vu-hoang.7ArpzY2fwPht.html|Đài Phương Trang|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1407|Đổi Thay|Vũ Hoàng|https://www.nhaccuatui.com/bai-hat/doi-thay-vu-hoang-ft-thach-thao.Jegpmz1UGDQL.html|Hoa Linh Bảo|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1408|Lk 13 Tỉnh Miền Tây (Liveshow Thương Quá Việt Nam 5)|Lê Hồng Thắm|https://www.nhaccuatui.com/bai-hat/lk-13-tinh-mien-tay-liveshow-thuong-qua-viet-nam-5-le-hong-tham-ft-an-thien-vy-ft-lam-ngoc-hoa-ft-hai-linh.aDgoCu5tM0H7.html|Chưa có|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
